
 MATERIAL 1 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 2 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 3 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 5 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 6 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 8 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 9 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 10 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 11 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 12 ABSORPTION SPECTRA IS NOT SPECIFIED
 MATERIAL 13 ABSORPTION SPECTRA IS NOT SPECIFIED
 MAXIMUM PHOTO CURRENT   =    69.0018856416075       mA/CM^2
 INCIDENT LIGHT POWER    =    100.037063030195       mW/CM^2
 ABSORBED LIGHT POWER  =    43.9880988560557       mW/CM^2
 INPUT PHOTO CURRENT   =    19.0607642171741       mA/CM^2
     TSRS (MA)      TGTE (MA)      TDRN (MA)      T4EL (MA)      T5EL (MA) 
  -1.858410E+02   0.000000E+00   1.858410E+02   0.000000E+00   0.000000E+00
  -1.858289E+02   0.000000E+00   1.858289E+02   0.000000E+00   0.000000E+00
  -1.858167E+02   0.000000E+00   1.858167E+02   0.000000E+00   0.000000E+00
  -1.858046E+02   0.000000E+00   1.858046E+02   0.000000E+00   0.000000E+00
  -1.857926E+02   0.000000E+00   1.857926E+02   0.000000E+00   0.000000E+00
  -1.857806E+02   0.000000E+00   1.857806E+02   0.000000E+00   0.000000E+00
  -1.857686E+02   0.000000E+00   1.857686E+02   0.000000E+00   0.000000E+00
  -1.857567E+02   0.000000E+00   1.857567E+02   0.000000E+00   0.000000E+00
  -1.857448E+02   0.000000E+00   1.857448E+02   0.000000E+00   0.000000E+00
  -1.857329E+02   0.000000E+00   1.857329E+02   0.000000E+00   0.000000E+00
  -1.857211E+02   0.000000E+00   1.857211E+02   0.000000E+00   0.000000E+00
  -1.857093E+02   0.000000E+00   1.857093E+02   0.000000E+00   0.000000E+00
  -1.856976E+02   0.000000E+00   1.856976E+02   0.000000E+00   0.000000E+00
  -1.856859E+02   0.000000E+00   1.856859E+02   0.000000E+00   0.000000E+00
  -1.856742E+02   0.000000E+00   1.856742E+02   0.000000E+00   0.000000E+00
  -1.856626E+02   0.000000E+00   1.856626E+02   0.000000E+00   0.000000E+00
  -1.856510E+02   0.000000E+00   1.856510E+02   0.000000E+00   0.000000E+00
  -1.856395E+02   0.000000E+00   1.856395E+02   0.000000E+00   0.000000E+00
  -1.856280E+02   0.000000E+00   1.856280E+02   0.000000E+00   0.000000E+00
  -1.856165E+02   0.000000E+00   1.856165E+02   0.000000E+00   0.000000E+00
  -1.856051E+02   0.000000E+00   1.856051E+02   0.000000E+00   0.000000E+00
  -1.855937E+02   0.000000E+00   1.855937E+02   0.000000E+00   0.000000E+00
  -1.855824E+02   0.000000E+00   1.855824E+02   0.000000E+00   0.000000E+00
  -1.855710E+02   0.000000E+00   1.855710E+02   0.000000E+00   0.000000E+00
  -1.855598E+02   0.000000E+00   1.855598E+02   0.000000E+00   0.000000E+00
  -1.855485E+02   0.000000E+00   1.855485E+02   0.000000E+00   0.000000E+00
  -1.855373E+02   0.000000E+00   1.855373E+02   0.000000E+00   0.000000E+00
  -1.855262E+02   0.000000E+00   1.855262E+02   0.000000E+00   0.000000E+00
  -1.855150E+02   0.000000E+00   1.855150E+02   0.000000E+00   0.000000E+00
  -1.855040E+02   0.000000E+00   1.855040E+02   0.000000E+00   0.000000E+00
  -1.854929E+02   0.000000E+00   1.854929E+02   0.000000E+00   0.000000E+00
  -1.854819E+02   0.000000E+00   1.854819E+02   0.000000E+00   0.000000E+00
  -1.854709E+02   0.000000E+00   1.854709E+02   0.000000E+00   0.000000E+00
  -1.854600E+02   0.000000E+00   1.854600E+02   0.000000E+00   0.000000E+00
  -1.854491E+02   0.000000E+00   1.854491E+02   0.000000E+00   0.000000E+00
  -1.854382E+02   0.000000E+00   1.854382E+02   0.000000E+00   0.000000E+00
  -1.854274E+02   0.000000E+00   1.854274E+02   0.000000E+00   0.000000E+00
  -1.854166E+02   0.000000E+00   1.854166E+02   0.000000E+00   0.000000E+00
  -1.854058E+02   0.000000E+00   1.854058E+02   0.000000E+00   0.000000E+00
  -1.853951E+02   0.000000E+00   1.853951E+02   0.000000E+00   0.000000E+00
  -1.853844E+02   0.000000E+00   1.853844E+02   0.000000E+00   0.000000E+00
  -1.853738E+02   0.000000E+00   1.853738E+02   0.000000E+00   0.000000E+00
  -1.853632E+02   0.000000E+00   1.853632E+02   0.000000E+00   0.000000E+00
  -1.853526E+02   0.000000E+00   1.853526E+02   0.000000E+00   0.000000E+00
  -1.853421E+02   0.000000E+00   1.853421E+02   0.000000E+00   0.000000E+00
  -1.853316E+02   0.000000E+00   1.853316E+02   0.000000E+00   0.000000E+00
  -1.853211E+02   0.000000E+00   1.853211E+02   0.000000E+00   0.000000E+00
  -1.853107E+02   0.000000E+00   1.853107E+02   0.000000E+00   0.000000E+00
  -1.853003E+02   0.000000E+00   1.853003E+02   0.000000E+00   0.000000E+00
  -1.852900E+02   0.000000E+00   1.852900E+02   0.000000E+00   0.000000E+00
  -1.852797E+02   0.000000E+00   1.852797E+02   0.000000E+00   0.000000E+00
  -1.852694E+02   0.000000E+00   1.852694E+02   0.000000E+00   0.000000E+00
  -1.852591E+02   0.000000E+00   1.852591E+02   0.000000E+00   0.000000E+00
  -1.852489E+02   0.000000E+00   1.852489E+02   0.000000E+00   0.000000E+00
  -1.852388E+02   0.000000E+00   1.852388E+02   0.000000E+00   0.000000E+00
  -1.852286E+02   0.000000E+00   1.852286E+02   0.000000E+00   0.000000E+00
  -1.852185E+02   0.000000E+00   1.852185E+02   0.000000E+00   0.000000E+00
  -1.852085E+02   0.000000E+00   1.852085E+02   0.000000E+00   0.000000E+00
  -1.851984E+02   0.000000E+00   1.851984E+02   0.000000E+00   0.000000E+00
  -1.851884E+02   0.000000E+00   1.851884E+02   0.000000E+00   0.000000E+00
  -1.851785E+02   0.000000E+00   1.851785E+02   0.000000E+00   0.000000E+00
  -1.851685E+02   0.000000E+00   1.851685E+02   0.000000E+00   0.000000E+00
  -1.851587E+02   0.000000E+00   1.851587E+02   0.000000E+00   0.000000E+00
  -1.851488E+02   0.000000E+00   1.851488E+02   0.000000E+00   0.000000E+00
  -1.851390E+02   0.000000E+00   1.851390E+02   0.000000E+00   0.000000E+00
  -1.851292E+02   0.000000E+00   1.851292E+02   0.000000E+00   0.000000E+00
  -1.851195E+02   0.000000E+00   1.851195E+02   0.000000E+00   0.000000E+00
  -1.851098E+02   0.000000E+00   1.851098E+02   0.000000E+00   0.000000E+00
  -1.851001E+02   0.000000E+00   1.851001E+02   0.000000E+00   0.000000E+00
  -1.850904E+02   0.000000E+00   1.850904E+02   0.000000E+00   0.000000E+00
  -1.850808E+02   0.000000E+00   1.850808E+02   0.000000E+00   0.000000E+00
  -1.850713E+02   0.000000E+00   1.850713E+02   0.000000E+00   0.000000E+00
  -1.850617E+02   0.000000E+00   1.850617E+02   0.000000E+00   0.000000E+00
  -1.850522E+02   0.000000E+00   1.850522E+02   0.000000E+00   0.000000E+00
  -1.850428E+02   0.000000E+00   1.850428E+02   0.000000E+00   0.000000E+00
  -1.850333E+02   0.000000E+00   1.850333E+02   0.000000E+00   0.000000E+00
  -1.850239E+02   0.000000E+00   1.850239E+02   0.000000E+00   0.000000E+00
  -1.850146E+02   0.000000E+00   1.850146E+02   0.000000E+00   0.000000E+00
  -1.850052E+02   0.000000E+00   1.850052E+02   0.000000E+00   0.000000E+00
  -1.849960E+02   0.000000E+00   1.849960E+02   0.000000E+00   0.000000E+00
  -1.849867E+02   0.000000E+00   1.849867E+02   0.000000E+00   0.000000E+00
  -1.849775E+02   0.000000E+00   1.849775E+02   0.000000E+00   0.000000E+00
  -1.849683E+02   0.000000E+00   1.849683E+02   0.000000E+00   0.000000E+00
  -1.849591E+02   0.000000E+00   1.849591E+02   0.000000E+00   0.000000E+00
  -1.849500E+02   0.000000E+00   1.849500E+02   0.000000E+00   0.000000E+00
  -1.849409E+02   0.000000E+00   1.849409E+02   0.000000E+00   0.000000E+00
  -1.849319E+02   0.000000E+00   1.849319E+02   0.000000E+00   0.000000E+00
  -1.849229E+02   0.000000E+00   1.849229E+02   0.000000E+00   0.000000E+00
  -1.849139E+02   0.000000E+00   1.849139E+02   0.000000E+00   0.000000E+00
  -1.849049E+02   0.000000E+00   1.849049E+02   0.000000E+00   0.000000E+00
  -1.848960E+02   0.000000E+00   1.848960E+02   0.000000E+00   0.000000E+00
  -1.848871E+02   0.000000E+00   1.848871E+02   0.000000E+00   0.000000E+00
  -1.848783E+02   0.000000E+00   1.848783E+02   0.000000E+00   0.000000E+00
  -1.848695E+02   0.000000E+00   1.848695E+02   0.000000E+00   0.000000E+00
  -1.848607E+02   0.000000E+00   1.848607E+02   0.000000E+00   0.000000E+00
  -1.848520E+02   0.000000E+00   1.848520E+02   0.000000E+00   0.000000E+00
  -1.848433E+02   0.000000E+00   1.848433E+02   0.000000E+00   0.000000E+00
  -1.848346E+02   0.000000E+00   1.848346E+02   0.000000E+00   0.000000E+00
  -1.848259E+02   0.000000E+00   1.848259E+02   0.000000E+00   0.000000E+00
  -1.848173E+02   0.000000E+00   1.848173E+02   0.000000E+00   0.000000E+00
  -1.848088E+02   0.000000E+00   1.848088E+02   0.000000E+00   0.000000E+00
  -1.848002E+02   0.000000E+00   1.848002E+02   0.000000E+00   0.000000E+00
  -1.847917E+02   0.000000E+00   1.847917E+02   0.000000E+00   0.000000E+00
  -1.847833E+02   0.000000E+00   1.847833E+02   0.000000E+00   0.000000E+00
  -1.847748E+02   0.000000E+00   1.847748E+02   0.000000E+00   0.000000E+00
  -1.847664E+02   0.000000E+00   1.847664E+02   0.000000E+00   0.000000E+00
  -1.847581E+02   0.000000E+00   1.847581E+02   0.000000E+00   0.000000E+00
  -1.847497E+02   0.000000E+00   1.847497E+02   0.000000E+00   0.000000E+00
  -1.847414E+02   0.000000E+00   1.847414E+02   0.000000E+00   0.000000E+00
  -1.847332E+02   0.000000E+00   1.847332E+02   0.000000E+00   0.000000E+00
  -1.847249E+02   0.000000E+00   1.847249E+02   0.000000E+00   0.000000E+00
  -1.847167E+02   0.000000E+00   1.847167E+02   0.000000E+00   0.000000E+00
  -1.847086E+02   0.000000E+00   1.847086E+02   0.000000E+00   0.000000E+00
  -1.847004E+02   0.000000E+00   1.847004E+02   0.000000E+00   0.000000E+00
  -1.846923E+02   0.000000E+00   1.846923E+02   0.000000E+00   0.000000E+00
  -1.846843E+02   0.000000E+00   1.846843E+02   0.000000E+00   0.000000E+00
  -1.846762E+02   0.000000E+00   1.846762E+02   0.000000E+00   0.000000E+00
  -1.846682E+02   0.000000E+00   1.846682E+02   0.000000E+00   0.000000E+00
  -1.846603E+02   0.000000E+00   1.846603E+02   0.000000E+00   0.000000E+00
  -1.846524E+02   0.000000E+00   1.846524E+02   0.000000E+00   0.000000E+00
  -1.846445E+02   0.000000E+00   1.846445E+02   0.000000E+00   0.000000E+00
  -1.846366E+02   0.000000E+00   1.846366E+02   0.000000E+00   0.000000E+00
  -1.846288E+02   0.000000E+00   1.846288E+02   0.000000E+00   0.000000E+00
  -1.846210E+02   0.000000E+00   1.846210E+02   0.000000E+00   0.000000E+00
  -1.846132E+02   0.000000E+00   1.846132E+02   0.000000E+00   0.000000E+00
  -1.846055E+02   0.000000E+00   1.846055E+02   0.000000E+00   0.000000E+00
  -1.845978E+02   0.000000E+00   1.845978E+02   0.000000E+00   0.000000E+00
  -1.845901E+02   0.000000E+00   1.845901E+02   0.000000E+00   0.000000E+00
  -1.845825E+02   0.000000E+00   1.845825E+02   0.000000E+00   0.000000E+00
  -1.845749E+02   0.000000E+00   1.845749E+02   0.000000E+00   0.000000E+00
  -1.845674E+02   0.000000E+00   1.845674E+02   0.000000E+00   0.000000E+00
  -1.845599E+02   0.000000E+00   1.845599E+02   0.000000E+00   0.000000E+00
  -1.845524E+02   0.000000E+00   1.845524E+02   0.000000E+00   0.000000E+00
  -1.845449E+02   0.000000E+00   1.845449E+02   0.000000E+00   0.000000E+00
  -1.845375E+02   0.000000E+00   1.845375E+02   0.000000E+00   0.000000E+00
  -1.845301E+02   0.000000E+00   1.845301E+02   0.000000E+00   0.000000E+00
  -1.845228E+02   0.000000E+00   1.845228E+02   0.000000E+00   0.000000E+00
  -1.845154E+02   0.000000E+00   1.845154E+02   0.000000E+00   0.000000E+00
  -1.845082E+02   0.000000E+00   1.845082E+02   0.000000E+00   0.000000E+00
  -1.845009E+02   0.000000E+00   1.845009E+02   0.000000E+00   0.000000E+00
  -1.844937E+02   0.000000E+00   1.844937E+02   0.000000E+00   0.000000E+00
  -1.844865E+02   0.000000E+00   1.844865E+02   0.000000E+00   0.000000E+00
  -1.844794E+02   0.000000E+00   1.844794E+02   0.000000E+00   0.000000E+00
  -1.844722E+02   0.000000E+00   1.844722E+02   0.000000E+00   0.000000E+00
  -1.844652E+02   0.000000E+00   1.844652E+02   0.000000E+00   0.000000E+00
  -1.844581E+02   0.000000E+00   1.844581E+02   0.000000E+00   0.000000E+00
  -1.844511E+02   0.000000E+00   1.844511E+02   0.000000E+00   0.000000E+00
  -1.844441E+02   0.000000E+00   1.844441E+02   0.000000E+00   0.000000E+00
  -1.844372E+02   0.000000E+00   1.844372E+02   0.000000E+00   0.000000E+00
  -1.844303E+02   0.000000E+00   1.844303E+02   0.000000E+00   0.000000E+00
  -1.844234E+02   0.000000E+00   1.844234E+02   0.000000E+00   0.000000E+00
  -1.844166E+02   0.000000E+00   1.844166E+02   0.000000E+00   0.000000E+00
  -1.844098E+02   0.000000E+00   1.844098E+02   0.000000E+00   0.000000E+00
  -1.844030E+02   0.000000E+00   1.844030E+02   0.000000E+00   0.000000E+00
  -1.843962E+02   0.000000E+00   1.843962E+02   0.000000E+00   0.000000E+00
  -1.843895E+02   0.000000E+00   1.843895E+02   0.000000E+00   0.000000E+00
  -1.843829E+02   0.000000E+00   1.843829E+02   0.000000E+00   0.000000E+00
  -1.843762E+02   0.000000E+00   1.843762E+02   0.000000E+00   0.000000E+00
  -1.843696E+02   0.000000E+00   1.843696E+02   0.000000E+00   0.000000E+00
  -1.843631E+02   0.000000E+00   1.843631E+02   0.000000E+00   0.000000E+00
  -1.843565E+02   0.000000E+00   1.843565E+02   0.000000E+00   0.000000E+00
  -1.843501E+02   0.000000E+00   1.843501E+02   0.000000E+00   0.000000E+00
  -1.843436E+02   0.000000E+00   1.843436E+02   0.000000E+00   0.000000E+00
  -1.843372E+02   0.000000E+00   1.843372E+02   0.000000E+00   0.000000E+00
  -1.843308E+02   0.000000E+00   1.843308E+02   0.000000E+00   0.000000E+00
  -1.843244E+02   0.000000E+00   1.843244E+02   0.000000E+00   0.000000E+00
  -1.843181E+02   0.000000E+00   1.843181E+02   0.000000E+00   0.000000E+00
  -1.843118E+02   0.000000E+00   1.843118E+02   0.000000E+00   0.000000E+00
  -1.843056E+02   0.000000E+00   1.843056E+02   0.000000E+00   0.000000E+00
  -1.842994E+02   0.000000E+00   1.842994E+02   0.000000E+00   0.000000E+00
  -1.842932E+02   0.000000E+00   1.842932E+02   0.000000E+00   0.000000E+00
  -1.842870E+02   0.000000E+00   1.842870E+02   0.000000E+00   0.000000E+00
  -1.842809E+02   0.000000E+00   1.842809E+02   0.000000E+00   0.000000E+00
  -1.842749E+02   0.000000E+00   1.842749E+02   0.000000E+00   0.000000E+00
  -1.842688E+02   0.000000E+00   1.842688E+02   0.000000E+00   0.000000E+00
  -1.842628E+02   0.000000E+00   1.842628E+02   0.000000E+00   0.000000E+00
  -1.842569E+02   0.000000E+00   1.842569E+02   0.000000E+00   0.000000E+00
  -1.842509E+02   0.000000E+00   1.842509E+02   0.000000E+00   0.000000E+00
  -1.842450E+02   0.000000E+00   1.842450E+02   0.000000E+00   0.000000E+00
  -1.842392E+02   0.000000E+00   1.842392E+02   0.000000E+00   0.000000E+00
  -1.842333E+02   0.000000E+00   1.842333E+02   0.000000E+00   0.000000E+00
  -1.842276E+02   0.000000E+00   1.842276E+02   0.000000E+00   0.000000E+00
  -1.842218E+02   0.000000E+00   1.842218E+02   0.000000E+00   0.000000E+00
  -1.842161E+02   0.000000E+00   1.842161E+02   0.000000E+00   0.000000E+00
  -1.842104E+02   0.000000E+00   1.842104E+02   0.000000E+00   0.000000E+00
  -1.842048E+02   0.000000E+00   1.842048E+02   0.000000E+00   0.000000E+00
  -1.841992E+02   0.000000E+00   1.841992E+02   0.000000E+00   0.000000E+00
  -1.841936E+02   0.000000E+00   1.841936E+02   0.000000E+00   0.000000E+00
  -1.841881E+02   0.000000E+00   1.841881E+02   0.000000E+00   0.000000E+00
  -1.841826E+02   0.000000E+00   1.841826E+02   0.000000E+00   0.000000E+00
  -1.841771E+02   0.000000E+00   1.841771E+02   0.000000E+00   0.000000E+00
  -1.841717E+02   0.000000E+00   1.841717E+02   0.000000E+00   0.000000E+00
  -1.841663E+02   0.000000E+00   1.841663E+02   0.000000E+00   0.000000E+00
  -1.841610E+02   0.000000E+00   1.841610E+02   0.000000E+00   0.000000E+00
  -1.841557E+02   0.000000E+00   1.841557E+02   0.000000E+00   0.000000E+00
  -1.841504E+02   0.000000E+00   1.841504E+02   0.000000E+00   0.000000E+00
  -1.841452E+02   0.000000E+00   1.841452E+02   0.000000E+00   0.000000E+00
  -1.841400E+02   0.000000E+00   1.841400E+02   0.000000E+00   0.000000E+00
  -1.841348E+02   0.000000E+00   1.841348E+02   0.000000E+00   0.000000E+00
  -1.841297E+02   0.000000E+00   1.841297E+02   0.000000E+00   0.000000E+00
  -1.841246E+02   0.000000E+00   1.841246E+02   0.000000E+00   0.000000E+00
  -1.841196E+02   0.000000E+00   1.841196E+02   0.000000E+00   0.000000E+00
  -1.841146E+02   0.000000E+00   1.841146E+02   0.000000E+00   0.000000E+00
  -1.841096E+02   0.000000E+00   1.841096E+02   0.000000E+00   0.000000E+00
  -1.841047E+02   0.000000E+00   1.841047E+02   0.000000E+00   0.000000E+00
  -1.840998E+02   0.000000E+00   1.840998E+02   0.000000E+00   0.000000E+00
  -1.840949E+02   0.000000E+00   1.840949E+02   0.000000E+00   0.000000E+00
  -1.840901E+02   0.000000E+00   1.840901E+02   0.000000E+00   0.000000E+00
  -1.840854E+02   0.000000E+00   1.840854E+02   0.000000E+00   0.000000E+00
  -1.840806E+02   0.000000E+00   1.840806E+02   0.000000E+00   0.000000E+00
  -1.840759E+02   0.000000E+00   1.840759E+02   0.000000E+00   0.000000E+00
  -1.840713E+02   0.000000E+00   1.840713E+02   0.000000E+00   0.000000E+00
  -1.840667E+02   0.000000E+00   1.840667E+02   0.000000E+00   0.000000E+00
  -1.840621E+02   0.000000E+00   1.840621E+02   0.000000E+00   0.000000E+00
  -1.840576E+02   0.000000E+00   1.840576E+02   0.000000E+00   0.000000E+00
  -1.840531E+02   0.000000E+00   1.840531E+02   0.000000E+00   0.000000E+00
  -1.840486E+02   0.000000E+00   1.840486E+02   0.000000E+00   0.000000E+00
  -1.840442E+02   0.000000E+00   1.840442E+02   0.000000E+00   0.000000E+00
  -1.840398E+02   0.000000E+00   1.840398E+02   0.000000E+00   0.000000E+00
  -1.840355E+02   0.000000E+00   1.840355E+02   0.000000E+00   0.000000E+00
  -1.840312E+02   0.000000E+00   1.840312E+02   0.000000E+00   0.000000E+00
  -1.840270E+02   0.000000E+00   1.840270E+02   0.000000E+00   0.000000E+00
  -1.840227E+02   0.000000E+00   1.840227E+02   0.000000E+00   0.000000E+00
  -1.840186E+02   0.000000E+00   1.840186E+02   0.000000E+00   0.000000E+00
  -1.840145E+02   0.000000E+00   1.840145E+02   0.000000E+00   0.000000E+00
  -1.840104E+02   0.000000E+00   1.840104E+02   0.000000E+00   0.000000E+00
  -1.840063E+02   0.000000E+00   1.840063E+02   0.000000E+00   0.000000E+00
  -1.840023E+02   0.000000E+00   1.840023E+02   0.000000E+00   0.000000E+00
  -1.839984E+02   0.000000E+00   1.839984E+02   0.000000E+00   0.000000E+00
  -1.839945E+02   0.000000E+00   1.839945E+02   0.000000E+00   0.000000E+00
  -1.839906E+02   0.000000E+00   1.839906E+02   0.000000E+00   0.000000E+00
  -1.839868E+02   0.000000E+00   1.839868E+02   0.000000E+00   0.000000E+00
  -1.839830E+02   0.000000E+00   1.839830E+02   0.000000E+00   0.000000E+00
  -1.839792E+02   0.000000E+00   1.839792E+02   0.000000E+00   0.000000E+00
  -1.839755E+02   0.000000E+00   1.839755E+02   0.000000E+00   0.000000E+00
  -1.839719E+02   0.000000E+00   1.839719E+02   0.000000E+00   0.000000E+00
  -1.839683E+02   0.000000E+00   1.839683E+02   0.000000E+00   0.000000E+00
  -1.839647E+02   0.000000E+00   1.839647E+02   0.000000E+00   0.000000E+00
  -1.839612E+02   0.000000E+00   1.839612E+02   0.000000E+00   0.000000E+00
  -1.839577E+02   0.000000E+00   1.839577E+02   0.000000E+00   0.000000E+00
  -1.839543E+02   0.000000E+00   1.839543E+02   0.000000E+00   0.000000E+00
  -1.839509E+02   0.000000E+00   1.839509E+02   0.000000E+00   0.000000E+00
  -1.839475E+02   0.000000E+00   1.839475E+02   0.000000E+00   0.000000E+00
  -1.839442E+02   0.000000E+00   1.839442E+02   0.000000E+00   0.000000E+00
  -1.839410E+02   0.000000E+00   1.839410E+02   0.000000E+00   0.000000E+00
  -1.839378E+02   0.000000E+00   1.839378E+02   0.000000E+00   0.000000E+00
  -1.839346E+02   0.000000E+00   1.839346E+02   0.000000E+00   0.000000E+00
  -1.839315E+02   0.000000E+00   1.839315E+02   0.000000E+00   0.000000E+00
  -1.839284E+02   0.000000E+00   1.839284E+02   0.000000E+00   0.000000E+00
  -1.839254E+02   0.000000E+00   1.839254E+02   0.000000E+00   0.000000E+00
  -1.839224E+02   0.000000E+00   1.839224E+02   0.000000E+00   0.000000E+00
  -1.839195E+02   0.000000E+00   1.839195E+02   0.000000E+00   0.000000E+00
  -1.839166E+02   0.000000E+00   1.839166E+02   0.000000E+00   0.000000E+00
  -1.839138E+02   0.000000E+00   1.839138E+02   0.000000E+00   0.000000E+00
  -1.839110E+02   0.000000E+00   1.839110E+02   0.000000E+00   0.000000E+00
  -1.839083E+02   0.000000E+00   1.839083E+02   0.000000E+00   0.000000E+00
  -1.839056E+02   0.000000E+00   1.839056E+02   0.000000E+00   0.000000E+00
  -1.839030E+02   0.000000E+00   1.839030E+02   0.000000E+00   0.000000E+00
  -1.839004E+02   0.000000E+00   1.839004E+02   0.000000E+00   0.000000E+00
  -1.838978E+02   0.000000E+00   1.838978E+02   0.000000E+00   0.000000E+00
  -1.838954E+02   0.000000E+00   1.838954E+02   0.000000E+00   0.000000E+00
  -1.838929E+02   0.000000E+00   1.838929E+02   0.000000E+00   0.000000E+00
  -1.838905E+02   0.000000E+00   1.838905E+02   0.000000E+00   0.000000E+00
  -1.838882E+02   0.000000E+00   1.838882E+02   0.000000E+00   0.000000E+00
  -1.838859E+02   0.000000E+00   1.838859E+02   0.000000E+00   0.000000E+00
  -1.838837E+02   0.000000E+00   1.838837E+02   0.000000E+00   0.000000E+00
  -1.838815E+02   0.000000E+00   1.838815E+02   0.000000E+00   0.000000E+00
  -1.838794E+02   0.000000E+00   1.838794E+02   0.000000E+00   0.000000E+00
  -1.838773E+02   0.000000E+00   1.838773E+02   0.000000E+00   0.000000E+00
  -1.838753E+02   0.000000E+00   1.838753E+02   0.000000E+00   0.000000E+00
  -1.838733E+02   0.000000E+00   1.838733E+02   0.000000E+00   0.000000E+00
  -1.838714E+02   0.000000E+00   1.838714E+02   0.000000E+00   0.000000E+00
  -1.838695E+02   0.000000E+00   1.838695E+02   0.000000E+00   0.000000E+00
  -1.838677E+02   0.000000E+00   1.838677E+02   0.000000E+00   0.000000E+00
  -1.838660E+02   0.000000E+00   1.838660E+02   0.000000E+00   0.000000E+00
  -1.838643E+02   0.000000E+00   1.838643E+02   0.000000E+00   0.000000E+00
  -1.838626E+02   0.000000E+00   1.838626E+02   0.000000E+00   0.000000E+00
  -1.838610E+02   0.000000E+00   1.838610E+02   0.000000E+00   0.000000E+00
  -1.838595E+02   0.000000E+00   1.838595E+02   0.000000E+00   0.000000E+00
  -1.838580E+02   0.000000E+00   1.838580E+02   0.000000E+00   0.000000E+00
  -1.838566E+02   0.000000E+00   1.838566E+02   0.000000E+00   0.000000E+00
  -1.838552E+02   0.000000E+00   1.838552E+02   0.000000E+00   0.000000E+00
  -1.838539E+02   0.000000E+00   1.838539E+02   0.000000E+00   0.000000E+00
  -1.838527E+02   0.000000E+00   1.838527E+02   0.000000E+00   0.000000E+00
  -1.838515E+02   0.000000E+00   1.838515E+02   0.000000E+00   0.000000E+00
  -1.838503E+02   0.000000E+00   1.838503E+02   0.000000E+00   0.000000E+00
  -1.838493E+02   0.000000E+00   1.838493E+02   0.000000E+00   0.000000E+00
  -1.838482E+02   0.000000E+00   1.838482E+02   0.000000E+00   0.000000E+00
  -1.838473E+02   0.000000E+00   1.838473E+02   0.000000E+00   0.000000E+00
  -1.838464E+02   0.000000E+00   1.838464E+02   0.000000E+00   0.000000E+00
  -1.838455E+02   0.000000E+00   1.838455E+02   0.000000E+00   0.000000E+00
  -1.838448E+02   0.000000E+00   1.838448E+02   0.000000E+00   0.000000E+00
  -1.838441E+02   0.000000E+00   1.838441E+02   0.000000E+00   0.000000E+00
  -1.838434E+02   0.000000E+00   1.838434E+02   0.000000E+00   0.000000E+00
  -1.838428E+02   0.000000E+00   1.838428E+02   0.000000E+00   0.000000E+00
  -1.838423E+02   0.000000E+00   1.838423E+02   0.000000E+00   0.000000E+00
  -1.838418E+02   0.000000E+00   1.838418E+02   0.000000E+00   0.000000E+00
  -1.838414E+02   0.000000E+00   1.838414E+02   0.000000E+00   0.000000E+00
  -1.838411E+02   0.000000E+00   1.838411E+02   0.000000E+00   0.000000E+00
  -1.838408E+02   0.000000E+00   1.838408E+02   0.000000E+00   0.000000E+00
  -1.838406E+02   0.000000E+00   1.838406E+02   0.000000E+00   0.000000E+00
  -1.838405E+02   0.000000E+00   1.838405E+02   0.000000E+00   0.000000E+00
  -1.838404E+02   0.000000E+00   1.838404E+02   0.000000E+00   0.000000E+00
  -1.838404E+02   0.000000E+00   1.838404E+02   0.000000E+00   0.000000E+00
  -1.838404E+02   0.000000E+00   1.838404E+02   0.000000E+00   0.000000E+00
  -1.838405E+02   0.000000E+00   1.838405E+02   0.000000E+00   0.000000E+00
  -1.838407E+02   0.000000E+00   1.838407E+02   0.000000E+00   0.000000E+00
  -1.838410E+02   0.000000E+00   1.838410E+02   0.000000E+00   0.000000E+00
  -1.838413E+02   0.000000E+00   1.838413E+02   0.000000E+00   0.000000E+00
  -1.838417E+02   0.000000E+00   1.838417E+02   0.000000E+00   0.000000E+00
  -1.838422E+02   0.000000E+00   1.838422E+02   0.000000E+00   0.000000E+00
  -1.838427E+02   0.000000E+00   1.838427E+02   0.000000E+00   0.000000E+00
  -1.838433E+02   0.000000E+00   1.838433E+02   0.000000E+00   0.000000E+00
  -1.838440E+02   0.000000E+00   1.838440E+02   0.000000E+00   0.000000E+00
  -1.838447E+02   0.000000E+00   1.838447E+02   0.000000E+00   0.000000E+00
  -1.838456E+02   0.000000E+00   1.838456E+02   0.000000E+00   0.000000E+00
  -1.838465E+02   0.000000E+00   1.838465E+02   0.000000E+00   0.000000E+00
  -1.838474E+02   0.000000E+00   1.838474E+02   0.000000E+00   0.000000E+00
  -1.838485E+02   0.000000E+00   1.838485E+02   0.000000E+00   0.000000E+00
